index,Entity,Code,Year,Prevalence in Males,Prevalence in Females,Population (historical estimates),Continent
19732,Greenland,GRL,2015,0.998043293879,0.211725265457,56378.0,North America
19836,Grenada,GRD,2015,0.974734686826,0.216082549977,109603.0,North America
20219,Guam,GUM,2015,1.00495882802,0.221954747734,161851.0,Oceania
20291,Guatemala,GTM,2015,1.01705665918,0.225227567718,16252425.0,North America
20551,Guinea,GIN,2015,0.958969896969,0.215930479568,11432096.0,Africa
20810,Guinea-Bissau,GNB,2015,0.967834141749,0.217142970684,1737207.0,Africa
21069,Guyana,GUY,2015,0.970980456156,0.2153597179319999,767433.0,South America
21328,Haiti,HTI,2015,0.962141635631,0.214183187022,10695540.0,North America
21670,Honduras,HND,2015,1.0187584699,0.2251376291539999,9112904.0,North America
22188,Hungary,HUN,2015,1.03395757214,0.225771511509,9777925.0,Europe
22447,Iceland,ISL,2015,0.8360780014050001,0.182935681021,330237.0,Europe
22706,India,IND,2015,1.05685127338,0.235593857353,1310152392.0,Asia
22965,Indonesia,IDN,2015,1.00026164579,0.223778585785,258383257.0,Asia
23224,Iran,IRN,2015,1.12239006468,0.249538062514,78492208.0,Asia
23483,Iraq,IRQ,2015,1.0772389742,0.2408788431879999,35572269.0,Asia
23742,Ireland,IRL,2015,0.880881909696,0.189429631802,4652420.0,Europe
24073,Israel,ISR,2015,0.845885264619,0.184204821316,7978496.0,Asia
24332,Italy,ITA,2015,0.851213735075,0.184381427347,60578489.0,Europe
24591,Jamaica,JAM,2015,0.968610358573,0.2155426636419999,2891024.0,North America
24842,Japan,JPN,2015,1.00994518467,0.210997126406,127985139.0,Asia
25102,Jordan,JOR,2015,1.08637367162,0.2419901996929999,9266573.0,Asia
25361,Kazakhstan,KAZ,2015,0.998223873133,0.220898830336,17572010.0,Asia
25620,Kenya,KEN,2015,0.999343308586,0.223069151107,47878339.0,Africa
25879,Kiribati,KIR,2015,0.963298069041,0.217196196067,110927.0,Oceania
26102,Kuwait,KWT,2015,1.11108479063,0.246126335592,3835588.0,Asia
26361,Kyrgyzstan,KGZ,2015,0.986783134697,0.219676938333,5959126.0,Asia
26620,Laos,LAO,2015,0.957439863441,0.2169540056239999,6741160.0,Asia
26906,Latvia,LVA,2015,1.03050117442,0.225592544001,1997675.0,Europe
27165,Lebanon,LBN,2015,1.10726628349,0.244436809307,6532681.0,Asia
27424,Lesotho,LSO,2015,0.960868078959,0.215980676654,2059011.0,Africa
27683,Liberia,LBR,2015,0.955782208544,0.215459890033,4472229.0,Africa
27942,Libya,LBY,2015,1.09313556272,0.242300958388,6418315.0,Africa
28460,Lithuania,LTU,2015,1.02825789508,0.225317202277,2931872.0,Europe
28773,Luxembourg,LUX,2015,0.842667292251,0.183924434398,566741.0,Europe
29104,Madagascar,MDG,2015,0.959264659324,0.215899911205,24234080.0,Africa
29363,Malawi,MWI,2015,0.965845395962,0.217017494348,16745305.0,Africa
29622,Malaysia,MYS,2015,0.964117705439,0.217572299304,30270965.0,Asia
29881,Maldives,MDV,2015,0.973229597616,0.218424157461,454914.0,Asia
30103,Mali,MLI,2015,0.964816997209,0.216624293019,17438772.0,Africa
30362,Malta,MLT,2015,0.848675009717,0.183976514367,433559.0,Europe
30618,Marshall Islands,MHL,2015,0.952010267203,0.216066400645,57444.0,Oceania
30955,Mauritania,MRT,2015,0.970752757999,0.217150694269,4046304.0,Africa
31214,Mauritius,MUS,2015,0.976429452676,0.219101852091,1259457.0,Africa
31545,Mexico,MEX,2015,1.07348909183,0.2349862775549999,121858251.0,North America
31804,Micronesia (country),FSM,2015,0.95775810889,0.2163953681539999,108886.0,Oceania
32054,Moldova,MDA,2015,1.01484566402,0.223571879042,4070705.0,Europe
32535,Mongolia,MNG,2015,1.01083909348,0.222994506726,2998433.0,Asia
32794,Montenegro,MNE,2015,1.02902720847,0.225500071925,626957.0,Europe
33124,Morocco,MAR,2015,1.07699414135,0.241031207082,34663608.0,Africa
33383,Mozambique,MOZ,2015,0.961343174763,0.216232452175,27042001.0,Africa
33642,Myanmar,MMR,2015,0.968540836405,0.21777966803,52680724.0,Asia
33902,Namibia,NAM,2015,0.983855353383,0.218916278302,2314901.0,Africa
34383,Nepal,NPL,2015,1.0305073897,0.231055160433,27015033.0,Asia
34642,Netherlands,NLD,2015,0.8619759100359999,0.18623946204,16938492.0,Europe
35085,New Zealand,NZL,2015,0.948056599751,0.202702477917,4614527.0,Oceania
35322,Nicaragua,NIC,2015,1.04781976215,0.228101266765,6223234.0,North America
35581,Niger,NER,2015,0.96302118695,0.216157589419,20001663.0,Africa
35840,Nigeria,NGA,2015,0.960292879114,0.215936474691,181137454.0,Africa
36458,North Korea,PRK,2015,0.964490254866,0.216032582679,25183832.0,Asia
36717,North Macedonia,MKD,2015,1.02633337309,0.225091424771,2079335.0,Europe
37004,Northern Mariana Islands,MNP,2015,0.996935446758,0.221003366428,55779.0,Oceania
37076,Norway,NOR,2015,0.8662815319459999,0.18335253961,5199827.0,Europe
37594,Oman,OMN,2015,1.08190612473,0.241710266413,4267341.0,Asia
37853,Pakistan,PAK,2015,1.05284546152,0.233949126761,199426953.0,Asia
38334,Palestine,PSE,2015,1.0732878660899998,0.240627469108,4529160.0,Asia
38556,Panama,PAN,2015,1.05249977979,0.22849875909,3968490.0,North America
38815,Papua New Guinea,PNG,2015,0.944551410826,0.214660415851,8107772.0,Oceania
39074,Paraguay,PRY,2015,0.929138790331,0.205081891621,6688746.0,South America
39334,Peru,PER,2015,0.974833420904,0.216281088054,30470739.0,South America
39593,Philippines,PHL,2015,0.948466267365,0.2151862004779999,102113206.0,Asia
39853,Poland,POL,2015,1.03094117097,0.225980896059,38034076.0,Europe
40112,Portugal,PRT,2015,0.8538140723220001,0.1851893067609999,10368346.0,Europe
40371,Puerto Rico,PRI,2015,0.999507422468,0.219143219546,3381512.0,North America
40488,Qatar,QAT,2015,1.10818619978,0.244339100386,2565708.0,Asia
40847,Romania,ROU,2015,1.0165045278,0.2234072972269999,19925182.0,Europe
41106,Russia,RUS,2015,1.01978859657,0.224749097731,144985059.0,Europe
41365,Rwanda,RWA,2015,0.971490947801,0.218047013624,11369066.0,Africa
42014,Saint Lucia,LCA,2015,0.968849312167,0.215446230662,179131.0,North America
42450,Saint Vincent and the Grenadines,VCT,2015,0.974893471525,0.216337482905,109135.0,North America
42696,Samoa,WSM,2015,0.967155706611,0.217735609659,193510.0,Oceania
43167,Sao Tome and Principe,STP,2015,0.962709001934,0.21629856214,199439.0,Africa
43426,Saudi Arabia,SAU,2015,1.11510633706,0.247560139524,31717676.0,Asia
43713,Senegal,SEN,2015,0.970220555883,0.2172393489109999,14578450.0,Africa
43972,Serbia,SRB,2015,1.02061987806,0.224376040609,8876777.0,Europe
44233,Seychelles,SYC,2015,0.957472682753,0.216446444587,94981.0,Africa
44455,Sierra Leone,SLE,2015,0.960510013617,0.2159919616699999,7171909.0,Africa
44714,Singapore,SGP,2015,0.994311046198,0.20743341209,5592143.0,Asia
45036,Slovakia,SVK,2015,1.03378577617,0.2261761718719999,5435614.0,Europe
45295,Slovenia,SVN,2015,1.04174291955,0.227604479083,2071199.0,Europe
45554,Solomon Islands,SLB,2015,0.941471592918,0.214412073464,603133.0,Oceania
45807,Somalia,SOM,2015,0.96172095635,0.216084846942,13797204.0,Africa
46067,South Africa,ZAF,2015,0.997147957674,0.2224051556929999,55386369.0,Africa
